@relation 'Dataset-weka.filters.unsupervised.attribute.Remove-R1-3-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last'

@attribute maxChurn numeric
@attribute CyclomaticComplexity numeric
@attribute stmtAdded numeric
@attribute CodeSmells numeric
@attribute stmtDeleted numeric
@attribute IsBuggy {no,yes}

@data
0.042776,0,0.014532,0,0.014666,no
0.042776,0,0.014532,0,0.014666,no
0.042776,0,0.014532,0,0.014666,no
0.042776,0,0.014532,0,0.014666,no
0.042776,0,0.014464,0,0.014595,no
0.005995,0,0.004074,0,0.00007,no
0.005995,0,0.004074,0,0.00007,no
0.005995,0,0.004074,0,0.00007,no
0.005995,0,0.004074,0,0.00007,no
0.009348,0,0.003192,0,0.003298,no
0.009348,0,0.003192,0,0.003298,no
0.009348,0,0.003192,0,0.003298,no
0.009348,0,0.003192,0,0.003298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0,0.007402,0,0.007368,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0.009709,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.000203,0,0.000136,0,0.00014,no
0.000203,0,0.000068,0,0.00007,no
0,0,0,0,0,no
0,0,0,0,0,no
0.007824,0,0.000204,0,0.005333,no
0.000813,0.038835,0.000272,0,0.000281,no
0.001219,0.019417,0.000543,0,0.000421,no
0.021337,0,0.007266,0,0.007228,no
0.021337,0,0.007266,0,0.007228,no
0.021337,0,0.007266,0,0.007228,no
0.021337,0,0.007266,0,0.007228,no
0.021337,0,0.007266,0,0.007228,no
0.021337,0.009709,0.007266,0,0.007228,no
0.021337,0,0.007266,0,0.007228,no
0.021337,0,0.007266,0,0.007228,no
0.021337,0,0.007266,0,0.007228,no
0.021337,0,0.007266,0,0.007228,no
0.021337,0,0.007266,0,0.007228,no
0.021337,0,0.007266,0,0.007228,no
0.021337,0,0.007266,0,0.007228,no
0.048974,0.019417,0.017113,0,0.016701,no
0.048974,0.019417,0.017316,0.333333,0.016981,no
0.048974,0.019417,0.017113,0,0.016701,no
0.048974,0,0.016773,0,0.01649,no
0.048974,0.116505,0.017248,0.666667,0.01663,no
0.048974,0.106796,0.023767,0.666667,0.017823,no
0.048974,0.048544,0.020236,0.333333,0.017472,no
0.001727,0.009709,0.001426,0,0.000561,no
0,0.038835,0,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0.019417,0,0,0,no
0,0.019417,0,0,0,no
0,0.009709,0,0,0,no
0.021744,0,0.00747,0,0.007298,no
0.021744,0.019417,0.00747,0,0.007298,no
0.021744,0,0.00747,0,0.007298,no
0.021744,0.038835,0.007538,0,0.007438,no
0.021744,0,0.00747,0,0.007298,no
0.021744,0,0.007741,0,0.007298,no
0.021744,0,0.007741,0,0.007298,no
0.021744,0,0.00747,0,0.007298,no
0.021744,0,0.007538,0,0.007368,no
0.021744,0,0.007538,0,0.007368,no
0.021744,0,0.007538,0,0.007368,no
0,0,0,0,0,no
0.000406,0,0.000272,0,0,no
0.000406,0,0.000272,0,0,no
0.050091,0,0.01718,0,0.016841,no
0.050091,0.330097,0.019557,0.666667,0.017192,yes
0.050091,0.019417,0.018403,0,0.017122,no
0.050091,0.019417,0.019014,0,0.017332,yes
0.001524,0,0.002173,0,0.000842,no
0.002743,0,0.003803,0,0.000351,no
0.004267,0.029126,0.006791,0,0.001895,no
0.004267,0.07767,0.009643,0.333333,0.004701,no
0.011786,0.048544,0.010661,0.333333,0.000772,no
0.011786,0.019417,0.008081,0,0.000281,no
0.011786,0.029126,0.008013,0.333333,0.000351,no
0.011786,0.038835,0.008013,0,0.000281,no
0.011786,0.038835,0.009575,0,0.000491,no
0.021236,0.058252,0.014532,0.333333,0.000421,no
0.021236,0,0.014193,0,0,no
0.021236,0,0.014193,0,0,no
0.021236,0,0.014193,0,0,no
0.021236,0,0.014193,0,0,yes
0.021236,0,0.014193,0,0,yes
0.021236,0.106796,0.014532,0.666667,0.000211,yes
0.021236,0,0.014193,0,0,no
0.021236,0.009709,0.014532,0,0,no
0.021236,0,0.014464,0,0.000211,no
0.021236,0,0.014396,0,0.000211,no
0.021236,0.116505,0.014736,0.666667,0.000351,no
0.021236,0,0.015347,0,0,no
0.021236,0.019417,0.015347,0,0,no
0.021236,0.019417,0.014193,0,0,no
0.001016,0,0.000611,0,0.00007,no
0.001016,0,0.000611,0,0.00007,no
0.000203,0,0.000068,0,0.00007,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.000813,0,0.000543,0,0,no
0,0.009709,0,0,0,no
0,0.019417,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.001016,0,0.000679,0,0,no
0.001016,0.009709,0.000679,0,0,no
0.001016,0,0.000679,0,0,no
0.001118,0.009709,0.000747,0,0,no
0.001118,0,0.000747,0,0,no
0.079557,0,0.027163,0,0.026875,no
0.079557,0,0.027163,0,0.026875,no
0.079557,0.009709,0.027163,0,0.026875,no
0.079557,0.019417,0.027774,0,0.026875,no
0.079557,0,0.027774,0,0.026875,no
0.079557,0,0.027163,0,0.026875,no
0.079557,0.029126,0.027978,0,0.026945,no
0.079557,0.009709,0.02791,0,0.027016,no
0.079557,0.019417,0.027163,0,0.026875,no
0.079557,0,0.027163,0,0.026875,no
0.079557,0,0.027163,0,0.026875,no
0.079557,0.07767,0.030287,0.333333,0.028068,no
0.079557,0.029126,0.03049,0.333333,0.027858,no
0.079557,0.019417,0.029879,0,0.027367,no
0.079557,0.067961,0.030151,0.333333,0.027507,no
0.079557,0.048544,0.027842,0.333333,0.027437,no
0.079557,0.029126,0.027502,0.333333,0.027016,no
0.079557,0.009709,0.027434,0,0.026875,no
0.000406,0.009709,0.000272,0,0,no
0.000203,0.009709,0.000068,0,0.00007,no
0,0,0,0,0,no
0.000406,0.029126,0.000475,0,0.000351,no
0,0,0,0,0,no
0.000203,0,0.000204,0,0.000211,no
0.003861,0.029126,0.002784,0,0.000211,no
0.003861,0,0.00258,0,0,no
0.003861,0,0.00258,0,0,no
0.003861,0,0.00258,0,0,no
0.003861,0,0.00258,0,0,no
0.003861,0.019417,0.00258,0,0,no
0.003861,0,0.00258,0,0,no
0.003861,0.019417,0.00258,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0.009709,0,0,0,no
0,0,0,0,0,no
0.002743,0.009709,0.001833,0,0,no
0.002743,0.019417,0.001833,0,0,no
0.002743,0,0.001901,0,0.00007,no
0,0,0,0,0,no
0,0.019417,0,0,0,no
0,0.009709,0,0,0,no
0,0,0,0,0,no
0,0.009709,0,0,0,no
0.001016,0,0.00034,0,0.000351,no
0,0,0,0,0,no
0.000508,0,0.000475,0,0.00007,no
0.036273,0,0.026416,0,0.00007,no
0.036273,0.009709,0.029132,0.333333,0.001684,no
0.036273,0.019417,0.028385,0.333333,0.002947,no
0.036273,0.038835,0.028996,0,0.000421,no
0.036273,0.048544,0.027231,0.333333,0.000351,no
0.036273,0.019417,0.02628,0,0.001053,no
0.036273,0.009709,0.025397,0,0.000632,no
0.036273,0,0.024243,0,0,no
0.036273,0.009709,0.025805,0,0.00007,no
0.036273,0,0.025805,0,0.00014,yes
0.036273,0.019417,0.025873,0,0.000211,no
0.036273,0.067961,0.027299,0.333333,0.001684,no
0.036273,0.009709,0.025397,0,0.000211,no
0.036273,0.009709,0.024786,0,0.00007,no
0.036273,0.038835,0.025126,0,0.000491,no
0.036273,0.058252,0.025669,0.666667,0.000491,yes
0.036273,0,0.025397,0,0.000351,no
0.036273,0.067961,0.026144,0.333333,0.000842,no
0.00061,0.038835,0.000611,0,0.000421,no
0.001016,0,0.000747,0,0.00014,no
0.001118,0,0.001494,0,0.00007,no
0.001118,0.009709,0.000951,0,0.000281,no
0,0,0,0,0,no
0.001016,0,0.000679,0,0,no
0.007112,0,0.005433,0,0,no
0.007112,0.058252,0.007402,0.333333,0.000982,no
0.007112,0,0.005161,0,0.000211,no
0.00061,0.009709,0.000272,0,0.00014,no
0.000305,0.019417,0.000272,0.333333,0.00007,no
0.00061,0.009709,0.000204,0,0.000351,no
0.000305,0,0.000136,0,0.00007,no
0.000305,0.019417,0.000068,0,0.00014,no
0.002845,0.135922,0.00292,0.666667,0.000211,no
0.002845,0.019417,0.003327,0,0.000281,no
0.002845,0.019417,0.002173,0,0.000211,no
0.002743,0.009709,0.001766,0,0.00007,no
0.002743,0.019417,0.001766,0,0.00007,no
0,0,0,0,0,no
0,0.009709,0,0,0,no
0,0,0,0,0,no
0.023776,0.038835,0.02173,0.333333,0.013192,no
0.002642,0.029126,0.002173,0,0.000772,no
0,0,0,0,0,no
0.001524,0.067961,0.00455,0.333333,0.001333,no
0.001524,0,0.002037,0,0,no
0.001524,0,0.001019,0,0,no
0,0,0,0,0,no
0.001524,0,0.001833,0,0,no
0,0,0,0,0,no
0.001524,0,0.001019,0.333333,0,no
0.009856,0.019417,0.007741,0,0.000211,no
0.009856,0.009709,0.006383,0,0.000211,no
0.009856,0,0.006383,0,0.000211,no
0.009856,0,0.006655,0,0.001263,no
0.009856,0.009709,0.006383,0,0.000211,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0.009709,0.030966,0,0.030384,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0.009709,0.030966,0,0.030384,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0.009709,0.030966,0,0.030384,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0.009709,0.030966,0,0.030384,no
0.090327,0,0.031101,0,0.030524,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0.009709,0.030966,0,0.030384,no
0.090327,0.009709,0.031373,0,0.030665,no
0.090327,0.009709,0.031034,0,0.030524,no
0.090327,0.009709,0.031509,0,0.030805,no
0.090327,0.048544,0.031509,0.333333,0.030665,yes
0.090327,0.009709,0.030966,0,0.030384,no
0.090327,0.009709,0.030966,0,0.030384,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0,0.031034,0,0.030454,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0,0.030966,0,0.030384,no
0.090327,0.116505,0.035108,0.666667,0.032629,no
0.090327,0,0.031373,0,0.030594,no
0.090327,0.252427,0.034972,0.666667,0.032278,no
0,0,0,0,0,no
0.001524,0.019417,0.001358,0,0.00014,no
0.001524,0,0.001087,0,0.00007,no
0,0,0,0,0,no
0.000203,0,0.000068,0,0.00007,no
0.000508,0,0.00034,0,0,no
0.000508,0,0.00034,0,0,no
0.001118,0,0.000679,0,0.000211,no
0.000508,0,0.000407,0,0.00014,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.001016,0,0.000611,0,0.00007,no
0.001016,0,0.000611,0,0.00007,no
0.001016,0,0.000611,0,0.00007,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0.009709,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.103637,0,0.037688,0,0.035436,no
0.103637,0,0.035855,0,0.035155,no
0.103637,0,0.036602,0,0.035927,no
0.103637,0,0.036602,0,0.035927,no
0.103637,0,0.036534,0,0.035927,no
0.103637,0,0.036602,0,0.035927,no
0.103637,0.009709,0.037077,0,0.036348,no
0.103637,0,0.035855,0,0.035226,no
0.103637,0,0.035923,0,0.035296,no
0.103637,0,0.036398,0,0.035717,no
0.103637,0,0.036398,0,0.035787,no
0.103637,0,0.036262,0,0.035576,no
0.103637,0,0.035991,0,0.035366,no
0.103637,0,0.036127,0,0.035436,no
0.103637,0,0.036602,0,0.035576,no
0.103637,0,0.03667,0,0.035576,no
0.103637,0.009709,0.036127,0,0.035506,no
0.103637,0.009709,0.036127,0,0.035506,no
0.103637,0,0.03633,0,0.035717,no
0.103637,0,0.036398,0,0.035787,no
0.103637,0,0.035787,0,0.035155,no
0.103637,0.009709,0.036534,0,0.035927,no
0.103637,0,0.035923,0,0.035296,no
0.103637,0.009709,0.044683,0,0.036559,no
0.103637,0,0.046584,0,0.038103,no
0.103637,0.009709,0.047807,0,0.037682,no
0.103637,0.019417,0.046041,0,0.038243,no
0.103637,0.019417,0.044615,0,0.036068,no
0.103637,0.029126,0.042917,0,0.036138,no
0.103637,0.038835,0.042917,0,0.036138,no
0.103637,0.019417,0.042781,0,0.040769,no
0.103637,0,0.038775,0,0.036418,no
0.103637,0,0.041152,0,0.037822,no
0.103637,0,0.04088,0,0.037541,no
0.103637,0,0.041084,0,0.037962,no
0.103637,0,0.038775,0,0.036348,no
0.103637,0,0.039318,0,0.036629,no
0.103637,0,0.039318,0,0.036629,no
0.103637,0.009709,0.040337,0,0.036559,no
0.103637,0.029126,0.041695,0,0.03719,no
0.103637,0,0.038232,0,0.035506,no
0.103637,0,0.037213,0,0.035366,no
0.103637,0,0.035991,0,0.035857,no
0.103637,0.009709,0.038979,0,0.03691,yes
0.103637,0.048544,0.044208,0.333333,0.039646,no
0.103637,0.009709,0.041355,0,0.035296,no
0.103637,0.009709,0.03959,0,0.035647,no
0.005283,0.009709,0.0055,0,0.000561,no
0.005182,0,0.001358,0,0.003579,no
0.000914,0.009709,0.000272,0,0.000702,no
0.005588,0.009709,0.003871,0,0.000421,no
0.005588,0.019417,0.005433,0.333333,0.001403,no
0.016968,0,0.011544,0,0.001123,no
0.016968,0,0.011476,0,0.000982,no
0.016968,0.038835,0.016705,0,0.001123,no
0.016968,0,0.020033,0,0.001754,no
0.016968,0,0.019082,0,0.001193,no
0.016968,0.009709,0.021187,0,0.001193,no
0.016968,0.009709,0.022206,0,0.002175,no
0.016968,0.009709,0.016162,0,0.001965,no
0.016968,0.009709,0.014396,0,0.000561,no
0.016968,0.009709,0.016977,0,0.000561,no
0.016968,0.009709,0.014668,0,0.000211,no
0.016968,0.009709,0.018539,0,0.000211,no
0.016968,0.009709,0.015143,0,0.000211,no
0.001829,0.009709,0.001222,0,0.000561,no
0.001829,0,0.001087,0,0.000561,no
0.001829,0,0.001222,0,0.000211,no
0.000914,0,0.000679,0,0.00014,no
0.002032,0,0.001698,0,0.000281,no
0.002032,0.029126,0.001426,0,0.000281,no
0.00061,0.009709,0.000611,0,0.000842,no
0.001524,0,0.000815,0,0.000211,no
0.001524,0,0.001698,0,0.000491,no
0.001524,0.019417,0.002037,0,0.000772,no
0.006604,0,0.005908,0,0.00007,no
0.006604,0.009709,0.005908,0,0.00007,no
0.006604,0.038835,0.004346,0.333333,0.00007,no
0.006604,0.009709,0.00455,0,0.00007,no
0.001931,0,0.001222,0,0.00007,no
0.001931,0.009709,0.001222,0,0.00007,no
0.004267,0.009709,0.004074,0,0.00007,no
0.004267,0,0.002852,0,0,no
0.004267,0,0.002852,0,0,no
0.004267,0.009709,0.002852,0,0,no
0.004267,0.029126,0.003192,0,0.000281,no
0.011989,0,0.004007,0,0.00414,no
0.011989,0,0.004007,0,0.00414,no
0.011989,0.038835,0.004007,0,0.00414,no
0.022861,0,0.007741,0,0.007789,no
0.022861,0,0.007741,0,0.007789,no
0.022861,0,0.007741,0,0.007789,no
0.022861,0,0.007741,0,0.007789,no
0.022861,0,0.007741,0,0.007789,no
0.022861,0,0.008217,0,0.009754,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0.009709,0,0,0,no
0,0.009709,0,0,0,no
0,0.009709,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.000203,0.009709,0.000136,0,0.00014,no
0,0,0,0,0,no
0,0.019417,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0.009709,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.012193,0,0.004074,0,0.00421,no
0.012193,0,0.004074,0,0.00421,no
0.012193,0.038835,0.004074,0,0.00421,no
0.019407,0,0.006655,0,0.006526,no
0.019407,0,0.006655,0,0.006526,no
0.019407,0,0.006655,0,0.006526,no
0.019407,0,0.006655,0,0.006526,no
0.019407,0,0.006655,0,0.006526,no
0.019407,0,0.006655,0,0.006526,no
0.019407,0,0.006655,0,0.006526,no
0.019407,0,0.006655,0,0.006526,no
0.019407,0,0.006655,0,0.006526,no
0.019407,0,0.006655,0,0.006526,no
0.019407,0,0.006655,0,0.006526,no
0.019407,0,0.006655,0,0.006526,no
0.019407,0,0.006655,0,0.006526,no
0.039423,0,0.013446,0,0.013613,no
0.039423,0,0.013446,0,0.013753,no
0.039423,0,0.013446,0,0.013613,no
0.039423,0,0.013446,0,0.014174,no
0.039423,0,0.013446,0,0.013753,no
0.039423,0,0.013446,0,0.013613,no
0.039423,0,0.013446,0,0.013824,no
0.039423,0,0.013446,0,0.013753,no
0.039423,0,0.013446,0,0.013613,no
0.039423,0,0.013446,0,0.013824,no
0.039423,0,0.013378,0,0.013403,no
0.039423,0,0.013717,0,0.013753,no
0.039423,0,0.014396,0,0.014315,no
0.039423,0,0.013378,0,0.013403,no
0.039423,0,0.013378,0,0.013403,no
0,0,0,0,0,no
0.000508,0,0.000136,0,0.000211,no
0.000203,0,0.000068,0,0.00007,no
0,0,0,0,0,no
0.000406,0.029126,0.000204,0,0.000211,no
0.000203,0.009709,0.000068,0,0.00007,no
0.000508,0,0.000136,0,0.000211,no
0.000203,0.009709,0.000068,0,0.00007,no
0.000203,0.009709,0.000068,0,0.00007,no
0.000508,0,0.000136,0,0.000211,no
0.000203,0.009709,0.000068,0,0.00007,no
0.000203,0.009709,0.000068,0,0.00007,no
0.000508,0,0.000136,0,0.000211,no
0.000203,0.009709,0.000068,0,0.00007,no
0,0,0,0,0,no
0.000406,0.009709,0.000272,0,0,no
0,0.009709,0,0,0,no
0,0,0,0,0,no
0,0.019417,0,0,0,no
0.000914,0.009709,0.000679,0,0.00007,no
0.02154,0,0.007674,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0.009709,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0.02154,0,0.007334,0,0.007298,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0.009709,0,0,0,no
0,0.029126,0,0,0,no
0.000508,0,0.00034,0,0,no
0.000914,0,0.000136,0,0.000491,no
0.001219,0,0.000136,0,0.000702,no
0.001727,0,0.000068,0,0.001123,no
0.000914,0.009709,0.000475,0,0.000842,no
0.000914,0,0.000068,0,0.000561,no
0.001219,0,0.00034,0,0.000491,no
0.001219,0,0.000475,0,0.000561,no
0.000813,0,0.000611,0,0.000211,no
0.002439,0.019417,0.001087,0,0.000561,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0.029126,0.111368,0,0.10708,no
0.321276,0.009709,0.1113,0,0.10701,no
0.321276,0,0.1113,0,0.10701,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0.019417,0.113337,0,0.10694,no
0.321276,0.009709,0.113337,0,0.10694,no
0.321276,0.019417,0.113405,0,0.10701,no
0.321276,0.019417,0.111707,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0.009709,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0.009709,0.112318,0,0.10715,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0.009709,0.112115,0,0.10708,no
0.321276,0,0.1113,0,0.10701,no
0.321276,0,0.111436,0,0.10701,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111436,0,0.10694,no
0.321276,0,0.111775,0.333333,0.10701,no
0.321276,0.242718,0.111503,0.666667,0.10701,no
0.321276,0.087379,0.111436,0.333333,0.10708,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0.359223,0.113065,0.666667,0.107431,no
0.321276,0.165049,0.113541,0.666667,0.107501,no
0.321276,0.009709,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0.184466,0.114559,0.666667,0.108624,yes
0.321276,0.019417,0.111775,0,0.10715,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111368,0,0.10708,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0.019417,0.111368,0,0.10694,no
0.321276,0.009709,0.111368,0,0.10694,no
0.321276,0.07767,0.111571,0.333333,0.107782,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111368,0,0.10701,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0.009709,0.1113,0,0.10708,no
0.321276,0,0.1113,0,0.10708,no
0.321276,0.019417,0.111368,0,0.107221,no
0.321276,0,0.111707,0,0.107291,no
0.321276,0.029126,0.11225,0,0.107642,no
0.321276,0,0.1113,0,0.10701,no
0.321276,0.019417,0.111639,0,0.107221,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0.087379,0.111639,0.333333,0.10701,no
0.321276,0.087379,0.112522,0.333333,0.109606,no
0.321276,0.058252,0.111639,0.333333,0.107361,no
0.321276,0.009709,0.1113,0,0.10701,no
0.321276,0.048544,0.113473,0,0.10715,no
0.321276,0,0.113201,0,0.10701,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0,0.1113,0,0.107221,no
0.321276,0.038835,0.1113,0.333333,0.10708,no
0.321276,0,0.111232,0,0.10694,no
0.321276,0.087379,0.114288,0.333333,0.10708,no
0.321276,0.009709,0.112726,0,0.10694,no
0.321276,0.009709,0.113337,0,0.10715,no
0.321276,0.009709,0.111639,0,0.10708,no
0.321276,0.019417,0.112115,0,0.107291,no
0.321276,0.019417,0.112454,0,0.10708,no
0.321276,0.019417,0.111503,0,0.10715,no
0.321276,0.048544,0.113405,0,0.107221,no
0.321276,0.019417,0.112862,0,0.10694,no
0.321276,0.009709,0.111639,0,0.10701,no
0.321276,0.048544,0.11259,0.333333,0.107221,no
0.321276,0.019417,0.112658,0,0.10715,no
0.321276,0.029126,0.112183,0,0.10715,no
0.321276,0.038835,0.111775,0,0.107571,no
0.321276,0.07767,0.111368,0.333333,0.10708,no
0.000203,0,0.000068,0,0.00007,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.000203,0.097087,0.000068,0.666667,0.00007,no
0.000203,0,0.000068,0,0.00007,no
0,0.029126,0,0,0,no
0,0.009709,0,0,0,no
0,0.009709,0,0,0,no
0.000711,0.067961,0.000475,0.333333,0,no
0.000508,0.009709,0.000407,0,0.00007,no
0.000305,0.116505,0.00034,0.666667,0.000281,no
0.003759,0.048544,0.006383,0.333333,0.000912,no
0.003759,0,0.0055,0,0.00007,no
0.003759,0.009709,0.003871,0,0,no
0.003759,0.038835,0.003327,0.333333,0.00007,no
0,0.029126,0,0,0,no
0.000406,0,0.000272,0,0,no
0.004166,0,0.002852,0,0,no
0.004166,0.009709,0.002784,0,0,no
0.004166,0.009709,0.002784,0,0,no
0.004166,0,0.002784,0,0,no
0,0.009709,0,0,0,no
0,0.009709,0,0,0,no
0,0.009709,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0.019417,0.095953,0,0.094099,no
0.279821,0.009709,0.095953,0,0.094099,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0,0.096021,0,0.094169,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0.019417,0.095953,0,0.094099,no
0.279821,0.048544,0.095953,0,0.094099,no
0.279821,0.048544,0.095953,0,0.094099,no
0.279821,0.009709,0.095953,0,0.094099,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0.048544,0.095953,0,0.094099,no
0.279821,0.048544,0.095953,0,0.094099,no
0.279821,0.038835,0.095953,0,0.094099,no
0.279821,0.029126,0.095953,0,0.094099,no
0.279821,0.038835,0.096021,0,0.094169,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0.019417,0.095953,0,0.094099,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0.029126,0.095953,0,0.094099,no
0.279821,0.029126,0.095953,0,0.094099,no
0.279821,0.203883,0.096224,0.666667,0.094379,yes
0.279821,0.067961,0.095953,0,0.094099,no
0.279821,0.048544,0.095953,0,0.094099,no
0.279821,0,0.096089,0,0.094239,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0.048544,0.095953,0.333333,0.094099,no
0.279821,0.009709,0.095953,0,0.094099,no
0.279821,0.07767,0.095953,0.333333,0.094099,no
0.279821,0.223301,0.095953,0.666667,0.094099,no
0.279821,0.038835,0.095953,0,0.094099,no
0.279821,0.019417,0.095953,0,0.094099,no
0.279821,0.029126,0.096292,0,0.09445,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0.019417,0.096021,0,0.094169,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0.281553,0.0967,0.666667,0.094379,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0,0.096021,0,0.094169,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0,0.095953,0,0.094099,no
0.279821,0.116505,0.096428,0.666667,0.094239,no
0.279821,0.126214,0.096089,0.666667,0.094099,no
0.279821,0.019417,0.095953,0,0.094099,no
0.279821,0.019417,0.095953,0,0.094099,no
