@relation 'Dataset-weka.filters.unsupervised.attribute.Remove-R1-3-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last'

@attribute NestingDepth numeric
@attribute CyclomaticComplexity numeric
@attribute CodeSmells numeric
@attribute stmtAdded numeric
@attribute avgChurn numeric
@attribute IsBuggy {no,yes}

@data
0.017241,0.15625,0,0.001197,0.000878,no
0,0,0,0.000435,0.000465,no
0,0,0,0.000218,0.00062,no
0.137931,0.25,0.333333,0.003591,0.001588,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.002612,0.003718,no
0,0,0,0.003156,0.002324,no
0,0,0,0.003156,0.002324,no
0,0,0,0.002612,0.003718,no
0,0,0,0.002612,0.003718,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.016757,0.023857,no
0,0,0,0.016757,0.023857,no
0,0,0,0.016757,0.023857,no
0.103448,0.09375,0.333333,0.016757,0.023857,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.007726,0.010999,no
0,0,0,0,0,no
0,0,0,0.000435,0.001084,no
0.068966,0.0625,0,0.000435,0.001394,no
0.103448,0.09375,0.333333,0.000109,0.00031,no
0.068966,0.03125,0,0,0,no
0.034483,0.03125,0,0,0,no
0.034483,0.03125,0,0,0,no
0,0,0,0,0,no
0.034483,0.03125,0,0,0,no
0,0,0,0,0,no
0.103448,0.0625,0,0,0,no
0.224138,0.15625,0.333333,0,0,no
0.034483,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.051724,0.03125,0,0,0,no
0.034483,0.03125,0,0,0,no
0,0,0,0,0,no
0.12069,0.09375,0.333333,0,0,no
0.034483,0,0,0,0,no
0,0,0,0.000653,0.000852,no
0,0,0,0.000871,0.001239,no
0.137931,0.125,0.333333,0.000326,0.00093,no
0,0,0,0,0,no
0,0,0,0,0,no
0.086207,0.0625,0,0,0,no
0.431034,0.375,0.666667,0.000544,0.000542,no
0,0,0,0,0,no
0.103448,0.09375,0,0.00185,0.003873,no
0.068966,0.0625,0,0.00185,0.002634,no
0,0,0,0.00185,0.002634,no
0.189655,0.15625,0.333333,0.003264,0.003408,no
0.086207,0.03125,0,0.000218,0.000465,no
0.137931,0.09375,0.333333,0.000435,0.000465,no
0.034483,0.03125,0,0,0,no
0.034483,0,0,0.000109,0.00031,no
0.051724,0,0,0.000979,0.001859,no
0.051724,0,0,0.001306,0.001084,no
0,0,0,0,0,no
0,0,0,0.000326,0.000387,no
0,0,0,0.009576,0.007359,no
0,0,0,0.009358,0.014407,no
0.103448,0.0625,0.333333,0.012405,0.002237,no
0,0,0,0.014799,0.006081,no
0,0,0,0.017519,0.00701,no
0.103448,0.03125,0.333333,0.018172,0.004957,no
0.034483,0.03125,0,0.00827,0.003486,no
0,0,0,0.008052,0.006662,no
0,0,0,0.008052,0.006662,no
0,0,0,0.008379,0.003563,no
0.137931,0.09375,0.333333,0.015234,0.005732,no
0.172414,0.125,0.333333,0.004244,0.002118,no
0.103448,0.03125,0,0.000109,0.00031,no
0.172414,0.09375,0.333333,0.0037,0.001433,no
0,0,0,0.003482,0.002556,no
0.189655,0.125,0.333333,0.0037,0.002866,no
0.034483,0.03125,0,0.000762,0.000426,no
0.068966,0.0625,0.333333,0.001197,0.000723,no
0.258621,0.21875,0.333333,0.006638,0.00275,no
0.086207,0.0625,0.333333,0.016322,0.006274,no
0.068966,0.03125,0,0.016322,0.009346,no
0.068966,0.03125,0,0.013058,0.007591,no
0.293103,0.25,0.333333,0.014472,0.0044,no
0.172414,0.0625,0.333333,0.012296,0.018125,no
0,0,0,0.010011,0.00395,no
0,0,0,0.009793,0.005112,no
0,0,0,0.008923,0.007049,no
0.258621,0.21875,0.333333,0.014255,0.002978,no
0.293103,0.21875,0.333333,0.003591,0.003253,no
0,0,0,0.000218,0.000155,no
0,0,0,0.003482,0.002479,no
0.051724,0.03125,0,0.004897,0.002375,no
0.034483,0.03125,0,0.003482,0.002556,no
0.034483,0.03125,0,0.000218,0.001239,no
0,0,0,0,0,no
0.068966,0.0625,0,0.006746,0.004802,no
0.034483,0.03125,0,0.006638,0.004725,no
0.155172,0.09375,0.333333,0.00555,0.007901,no
0.327586,0.25,0.333333,0.00555,0.007901,no
0,0,0,0,0,no
0,0,0,0,0,no
0.086207,0.0625,0,0,0,no
0,0,0,0,0,no
0.068966,0.0625,0,0,0,no
0.189655,0.125,0.333333,0.004135,0.007591,no
0,0,0,0.005876,0.008521,no
0.034483,0,0,0.004897,0.007591,no
0.155172,0.125,0.333333,0.001306,0.001084,no
0.155172,0.125,0.333333,0.005441,0.007901,no
0.034483,0.03125,0,0.005441,0.007901,no
0.189655,0.125,0.333333,0.005767,0.00426,no
0.413793,0.21875,0.333333,0.009793,0.003641,no
0.310345,0.1875,0.333333,0.007291,0.003718,no
0.258621,0.125,0.333333,0.003808,0.002866,no
0,0,0,0,0,no
0.258621,0.21875,0.333333,0.000326,0.000387,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000979,0.001394,no
0,0,0,0,0,no
0,0,0,0,0,no
0.206897,0.125,0.333333,0.007399,0.002943,no
0.051724,0.03125,0,0.006311,0.00457,no
0.086207,0.0625,0,0.004461,0.006507,no
0.37931,0.3125,1,0.001415,0.000885,no
0.086207,0.0625,0,0.000218,0.00031,no
0.172414,0.125,0.333333,0.000435,0.000426,no
0,0,0,0,0,no
0.137931,0.0625,0,0,0,no
0.206897,0.125,0.333333,0,0,no
0.086207,0.0625,0,0,0,no
0.034483,0.03125,0,0.013602,0.019365,no
0.034483,0.03125,0,0.013602,0.019365,no
0.155172,0.125,0.333333,0.014255,0.010225,no
0,0,0,0.013602,0.019365,no
0.034483,0.03125,0,0.014037,0.005151,no
0.034483,0.03125,0,0.015234,0.007385,no
0,0,0,0.015234,0.007385,no
0.034483,0.03125,0,0.013602,0.019365,no
0,0,0,0.014146,0.007281,no
0,0,0,0.014363,0.010225,no
0,0,0,0.013602,0.019365,no
0.189655,0.15625,0.333333,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000218,0.000775,no
0.051724,0.03125,0,0.000109,0.000465,no
0.051724,0.03125,0,0.000109,0.00031,no
0,0,0,0.000871,0.001084,no
0,0,0,0.000544,0.000775,no
0.051724,0.03125,0,0.001632,0.001162,no
0,0,0,0.001088,0.001549,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.333333,0.000218,0.00062,no
0.068966,0.0625,0,0.002176,0.006507,no
0,0,0,0.001632,0.004802,no
0.172414,0.125,0.333333,0.001959,0.001859,no
0,0,0,0.000109,0.00031,no
0.034483,0.03125,0,0.000109,0.00062,no
0.155172,0.09375,0.333333,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.001197,0.001704,no
0,0,0,0.001197,0.001704,no
0,0,0,0.001197,0.001704,no
0,0,0,0.000109,0.00031,no
0.241379,0.125,0.333333,0.001088,0.001007,no
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0,0,0.333333,0,0,no
0,0,0,0.000326,0.000542,no
0,0,0,0,0,no
0.137931,0.125,0,0.000435,0.00093,no
0.275862,0.1875,0.333333,0,0,no
0.189655,0.125,0.333333,0.000218,0.000465,no
0,0,0,0,0,no
0,0,0,0,0,no
0.413793,0.3125,0.666667,0.001197,0.000581,no
0.086207,0.0625,0,0,0,no
0.068966,0.0625,0,0,0,no
0,0,0,0,0,no
0.344828,0.21875,0.333333,0,0,no
0,0,0,0,0,no
0.034483,0.03125,0,0,0,no
0.034483,0.03125,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000109,0.00031,no
0,0,0,0.000871,0.000775,no
0,0,0,0.000435,0.00062,no
0,0,0,0.000326,0.00031,no
0,0,0,0,0,no
0,0,0,0.000653,0.001498,no
0,0,0,0,0,no
0,0,0,0.000109,0.000775,no
0,0,0,0.000109,0.076995,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.051724,0.03125,0.333333,0.000544,0.00062,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.034483,0.03125,0,0,0,no
0.034483,0.03125,0,0,0,no
0.086207,0.0625,0,0.004788,0.003796,no
0.086207,0.03125,0.333333,0.003917,0.003331,no
0.068966,0.0625,0,0.000109,0.001239,no
0.12069,0.0625,0,0,0,no
0,0,0,0.000435,0.000465,no
0.189655,0.15625,0.333333,0.003156,0.001588,no
0,0,0,0,0,no
0.172414,0.09375,0,0.002938,0.002169,no
0.068966,0,0.333333,0.002938,0.002169,no
0,0,0,0.002829,0.004028,no
0,0,0,0.002829,0.004028,no
0,0,0,0,0,no
0,0,0,0,0,no
0.396552,0.25,0.333333,0.003591,0.00151,yes
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0.637931,0.34375,0.666667,0.004679,0.001456,no
0,0,0,0.002285,0.001136,no
0.241379,0.21875,0.666667,0,0,no
0.448276,0.3125,0.666667,0.00185,0.003098,no
0.448276,0.3125,0.666667,0.004679,0.001704,no
0.396552,0.21875,0.333333,0.001741,0.001188,no
0.241379,0.09375,0.333333,0.000544,0.000516,no
0.068966,0.03125,0,0.001088,0.001549,no
0.086207,0.0625,0,0.000762,0.001704,no
0.051724,0.03125,0,0.003482,0.004957,no
0.12069,0.0625,0,0.003482,0.004957,no
0.12069,0.0625,0,0.003482,0.004957,no
0.086207,0.03125,0,0,0,no
0.086207,0.0625,0,0,0,no
0.155172,0,0.333333,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.086207,0.03125,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.001415,0.001084,no
0.034483,0.03125,0,0.003591,0.001368,no
0,0,0,0.001415,0.002324,no
0,0,0,0.001523,0.001472,no
0,0,0,0.002176,0.001549,no
0,0,0,0.002067,0.001188,no
0,0,0,0.002067,0.00129,no
0,0,0,0.001415,0.002324,no
0,0,0,0.000218,0.000775,no
0.034483,0.03125,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000218,0.00062,no
0,0,0,0.000218,0.00062,no
0.034483,0.03125,0,0.000109,0.001859,no
0,0,0,0.000109,0.002169,no
0,0,0,0.000218,0.000775,no
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.034483,0.03125,0,0,0,no
0,0,0,0,0,no
0.068966,0.03125,0,0.000109,0.00031,no
0,0,0,0.001306,0.001859,no
0.068966,0.0625,0,0.001741,0.002634,no
0.034483,0.03125,0,0,0,no
0,0,0,0,0,no
0.051724,0.03125,0,0,0,no
0,0,0,0,0,no
0.396552,0.1875,0.333333,0,0,yes
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000653,0.00093,no
0,0.03125,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.034483,0.03125,0,0,0,no
0.034483,0.03125,0,0,0,no
0.051724,0.03125,0,0.000653,0.001239,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.068966,0.0625,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000218,0.00062,no
0,0,0,0,0,no
0.034483,0.03125,0,0,0,no
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0.068966,0.0625,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.001959,0.002789,no
0,0,0,0.001959,0.002789,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.327586,0.1875,0.333333,0,0,yes
0,0,0,0.001523,0.015957,no
0,0,0,0.001306,0.003408,no
0,0,0,0.001523,0.003873,no
0,0,0,0.007726,0.011154,no
0,0,0,0.007726,0.011154,no
0,0,0,0.007726,0.011154,no
0,0,0,0.00914,0.006584,no
0,0,0,0.00914,0.006584,no
0,0,0,0,0,no
0.017241,0.71875,0.666667,0.001523,0.00031,yes
0,0,0,0,0,no
0,0,0,0,0,no
0.017241,0.75,0.666667,0.001523,0.00031,yes
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000653,0.00093,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000653,0.00093,no
0,0,0,0.000653,0.00093,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000653,0.00093,no
0,0,0,0.001306,0.00093,no
0,0,0,0.000653,0.00093,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000653,0.00093,no
0,0,0,0,0,no
0,0,0,0.000653,0.00093,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.003373,0.004415,no
0,0,0,0.003373,0.004415,no
0,0,0,0.003482,0.003331,no
0,0,0.333333,0.007835,0.001963,no
0,0,0,0.00457,0.002273,no
0.068966,0.0625,0.333333,0.010229,0.003641,no
0,0,0,0.003482,0.006301,no
0,0,0,0.003591,0.002711,no
0,0,0,0.001197,0.002014,no
0,0,0,0.003808,0.005732,no
0,0,0.333333,0.005985,0.002363,no
0.034483,0.03125,0.333333,0.030033,0.010844,yes
0,0,0,0.021654,0.031294,no
0,0,0,0.021654,0.031294,no
0.034483,0.03125,0.666667,0.028945,0.008521,yes
0,0,0.333333,0.022742,0.016654,yes
0,0,0.333333,0.028183,0.020294,yes
0.017241,0.03125,0,0.0284,0.010534,no
0.017241,0.03125,0,0.00185,0.001936,no
0,0,0,0.000435,0.000775,yes
0.034483,0.03125,0,0.000109,0.00031,yes
0.189655,0.15625,0.333333,0.001197,0.001007,yes
0,0,0,0,0,no
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.002829,0.002169,no
0,0,0,0.002067,0.000651,no
0,0,0,0.001741,0.001317,no
0,0,0,0,0,no
0.034483,0.03125,0,0.003917,0.002169,no
0,0,0,0.000109,0.000155,no
0.034483,0.03125,0,0.002938,0.002169,no
0,0,0,0.002938,0.002091,no
0.12069,0.0625,0.333333,0.000109,0.00031,no
0.017241,0,0,0,0,no
0.051724,0.03125,0,0.000109,0.00031,no
0,0,0,0.000435,0.000775,yes
0.206897,0.125,0.333333,0.003156,0.003047,no
0.137931,0.09375,0.333333,0.00272,0.002169,no
0.051724,0,0.666667,0.006311,0.003641,no
0,0,0,0.001959,0.002091,no
0,0,0,0.000109,0.00031,no
0.034483,0.03125,0,0.0037,0.002711,no
0.655172,0.46875,0.666667,0.011643,0.008443,no
0.034483,0.03125,0,0,0,no
0,0,0,0,0,no
0.034483,0.03125,0,0.001197,0.001084,no
0,0,0,0.000326,0.00062,no
0.465517,0.3125,0.666667,0.022307,0.004397,no
0,0,0,0.000544,0.00062,no
0,0,0,0.000762,0.000569,no
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0,0,0,0.008487,0.012084,no
0.034483,0.03125,0,0.008487,0.012084,yes
0.086207,0.03125,0,0.002285,0.003253,no
0.103448,0.0625,0.333333,0.000326,0.000465,no
0,0,0,0,0,no
0,0,0,0,0,no
0.155172,0.09375,0.333333,0,0,no
0.086207,0.0625,0,0.008705,0.006274,no
0.103448,0.0625,0,0.008487,0.012084,no
0,0,0,0.008487,0.012084,no
0,0,0,0.008487,0.012084,no
0,0,0,0.008487,0.012084,no
0,0,0,0.000762,0.000697,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000326,0.000465,no
0,0,0,0.000109,0.00031,no
0,0,0,0.000218,0.00062,no
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0,0,0,0.000109,0.00031,no
0,0,0,0.000326,0.00093,no
0.017241,0.09375,0,0.000326,0.00093,no
0,0,0.666667,0.000218,0.00062,no
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0.172414,0.15625,0.333333,0.001197,0.001162,no
0,0,0,0.000326,0.000387,no
0,0,0,0,0,no
0,0,0,0.000218,0.000387,no
0,0,0,0.000109,0.00031,no
0,0,0,0.002067,0.003098,no
0,0,0,0.003264,0.002479,no
0,0,0,0.003264,0.002479,no
0,0,0,0.001306,0.001859,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.103448,0.09375,0.333333,0,0,no
0,0,0,0,0,no
0.12069,0.09375,0.333333,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.068966,0.0625,0,0,0,yes
0.344828,0.21875,0.333333,0.001197,0.001136,no
0.034483,0.03125,0,0.000109,0.000465,no
0.12069,0.0625,0.333333,0,0,no
0,0,0.333333,0.002612,0.002324,no
0.051724,0.03125,0.333333,0.003917,0.001523,no
0.103448,0.09375,0.333333,0.000326,0.003253,no
0,0,0,0.000109,0.000155,no
0,0,0,0.000435,0.000414,no
0,0,0,0.000218,0.000465,no
0,0,0,0.000326,0.005267,no
0,0,0,0.003482,0.005422,no
0,0,0,0.003482,0.005422,no
0,0,0,0.003482,0.005422,no
0.051724,0.03125,0,0.003591,0.002866,no
0,0,0,0.003482,0.005422,no
0,0,0,0.002612,0.004802,no
0,0,0,0.002285,0.001859,no
0,0,0,0,0,no
0,0,0,0.000871,0.001239,no
0,0,0,0.000871,0.001239,no
0,0,0,0,0,no
0,0,0,0.000762,0.001084,no
0.086207,0.0625,0,0,0,no
0.086207,0.0625,0,0,0,no
0,0,0,0.000326,0.00093,no
0,0,0,0,0,no
0,0,0,0,0,no
0.172414,0.125,0.333333,0.001741,0.003021,no
0,0,0,0.011752,0.016731,no
0.172414,0.09375,0.333333,0.011752,0.016731,no
0.051724,0.03125,0,0.011752,0.016731,yes
0.137931,0.125,0.333333,0.011752,0.016731,no
0.155172,0.09375,0.333333,0.000326,0.000775,no
0.137931,0.09375,0.333333,0.000326,0.000775,yes
0.086207,0.0625,0.666667,0,0,no
0,0,0.333333,0,0,no
0,0,0.333333,0.009249,0.013168,no
0,0,0.333333,0.009249,0.013168,no
0.155172,0.09375,0.333333,0.009249,0.013168,no
0.051724,0.03125,0,0.009249,0.013168,no
0.051724,0.03125,0.666667,0.021436,0.007503,no
0,0,0,0.020348,0.010225,no
0,0,0,0.019369,0.02897,no
0,0,0,0.019369,0.02897,no
0,0,0,0.019369,0.02897,no
0,0,0,0.019369,0.02897,no
0,0,0,0.019369,0.02897,no
0,0,0,0.019478,0.01464,no
0,0,0,0.019369,0.02897,no
0,0,0,0.019913,0.009966,no
0,0,0,0.020348,0.010328,no
0.034483,0.03125,0,0.020348,0.005294,no
0,0,0,0.019369,0.02897,no
0.344828,0.1875,0.333333,0.036453,0.006338,yes
0,0,0,0.018498,0.0134,yes
0,0,0,0.001415,0.002324,no
0.241379,0.15625,0.333333,0.010555,0.003847,no
0.137931,0.09375,0.333333,0.009684,0.003459,no
0.034483,0.03125,0,0.002612,0.00191,no
0.086207,0.0625,0,0.007182,0.005216,no
0,0,0,0.01284,0.00519,no
0.034483,0.03125,0,0.017954,0.004538,no
0,0,0,0.007182,0.011309,no
0,0,0.333333,0.004679,0.003563,no
0,0,0.333333,0.003264,0.010689,no
0.155172,0.09375,0.666667,0.022198,0.007075,yes
0.068966,0.03125,0,0.019478,0.009346,no
0.051724,0.03125,0,0.018716,0.0134,no
0,0,0,0.016975,0.024322,no
0,0,0,0.016975,0.024322,no
0,0,0,0.016975,0.024322,no
0,0,0,0.017084,0.012316,no
0,0,0,0.016975,0.024322,no
0,0,0,0.016975,0.024322,no
0.068966,0.0625,0,0.021872,0.006352,no
0.034483,0.03125,0,0.022198,0.010586,no
0.034483,0.03125,0,0.022198,0.010586,no
0.068966,0.0625,0,0.024701,0.009682,no
0.051724,0.03125,0.333333,0.026115,0.008476,no
0.103448,0.0625,0.333333,0.026551,0.008133,no
0,0,0,0.020348,0.007359,no
0,0,0,0.016649,0.012006,no
0,0,0,0.017737,0.006855,no
0.12069,0.09375,0.333333,0.016649,0.011929,no
0.034483,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0.241379,0.15625,0.333333,0.000762,0.00093,no
0.017241,0,0,0,0,no
0.017241,0,0,0,0,no
0,0,0,0,0,no
0.017241,0,0,0,0,no
0,0.03125,0.333333,0.003156,0.000956,no
0,0,0,0.000979,0.000542,no
0,0,0,0.003156,0.004648,no
0,0,0,0.003156,0.004648,no
0,0,0,0.006311,0.002401,no
0,0,0,0.006202,0.003098,no
0,0,0,0.00555,0.004028,no
0,0,0,0.002612,0.001445,no
0.051724,0.03125,0,0.002612,0.001936,no
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000218,0.00031,no
0,0,0,0.001197,0.00093,no
0,0,0,0.00457,0.001859,no
0,0,0,0.00457,0.004028,no
0,0,0,0.0037,0.003098,no
0.051724,0.03125,0,0.004788,0.002324,no
0.137931,0.0625,0.333333,0.005223,0.001571,no
0.137931,0.0625,0.333333,0.01284,0.002307,no
0.310345,0.1875,0.333333,0.013928,0.003176,no
0.224138,0.15625,0.333333,0.000653,0.00062,no
0,0,0,0,0,no
0,0,0,0,0,no
0.241379,0.21875,0.333333,0.002285,0.001859,no
0,0,0.333333,0.000653,0.000465,no
0,0,0,0.001197,0.000775,no
0,0,0,0.000762,0.000697,no
0,0,0,0.000653,0.002324,no
0.517241,0.375,0.666667,0.009902,0.00229,yes
0.086207,0.0625,0,0.000109,0.00031,yes
0.051724,0.03125,0,0,0,yes
0,0,0,0.000218,0.00031,no
0.103448,0.0625,0.333333,0.002829,0.003408,yes
0.086207,0.0625,0,0.00272,0.001084,yes
0,0,0,0,0,yes
0.155172,0.09375,0.333333,0.000979,0.000527,yes
0.051724,0.03125,0,0.000326,0.000542,yes
0.034483,0.03125,0,0.00185,0.001084,yes
0.051724,0.03125,0,0.002285,0.001936,no
0,0,0,0.000218,0.000697,no
0,0,0,0.000326,0.00093,no
0,0,0,0,0,no
0,0,0,0.000109,0.00031,no
0,0,0,0.000109,0.00031,no
0,0,0,0.002176,0.000837,no
0,0,0,0.001415,0.002014,no
0,0,0,0.000544,0.000271,no
0,0.03125,0,0.000218,0.00031,no
0.103448,0.09375,0.333333,0.002938,0.002118,no
0.034483,0,0,0.000218,0.00031,no
0.086207,0.1875,0.666667,0.002829,0.001177,no
0,0,0,0,0,no
0,0,0,0.000979,0.001394,no
0,0,0,0.01654,0.004864,no
0.034483,0.03125,0,0.021654,0.005267,no
0.068966,0.0625,0,0.023177,0.003977,no
0.068966,0.03125,0,0.022307,0.005396,no
0,0,0,0.021219,0.010174,no
0.086207,0.0625,0,0.023721,0.005861,yes
0.12069,0.09375,0.333333,0.011099,0.002576,yes
0.172414,0.15625,0.333333,0.003373,0.00244,no
0.103448,0.0625,0.333333,0.001088,0.001084,no
0,0,0,0.000762,0.001084,no
0,0,0,0,0,no
0,0,0.333333,0.002067,0.001704,no
0.258621,0.1875,0.333333,0.005005,0.00253,yes
0.137931,0.09375,0,0.003591,0.001755,yes
0,0,0,0.000109,0.00031,no
0,0,0,0.000653,0.000465,no
0.12069,0.125,0.666667,0.001306,0.000878,no
0.034483,0.03125,0,0.000109,0.000155,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000871,0.001394,no
0,0,0,0.00185,0.000593,no
0.034483,0.03125,0,0.001632,0.00093,no
0.034483,0.03125,0,0.00185,0.001239,no
0.258621,0.21875,0.666667,0.003808,0.001284,yes
0,0,0.333333,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000218,0.00062,no
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0,0,0.333333,0.000218,0.000465,no
0.103448,0.0625,0.333333,0.002938,0.004183,no
0,0,0,0.000326,0.000775,no
0.034483,0.03125,0,0.000653,0.001239,no
0.034483,0,0,0.002285,0.003331,no
0,0,0,0.001523,0.001472,no
0,0,0,0.000435,0.001239,no
0,0,0,0.001306,0.001859,no
0.137931,0.125,0,0.002285,0.001136,no
0,0,0,0.000109,0.000155,no
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0.068966,0.0625,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.005223,0.003718,no
0,0,0,0.004135,0.005887,no
0,0,0,0.004135,0.005887,no
0,0,0,0.000979,0.001394,no
0,0,0,0.0037,0.005267,no
0,0,0,0.0037,0.005267,no
0,0,0,0.0037,0.005267,no
0,0,0,0.0037,0.005267,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.001959,0.002789,no
0,0,0,0.001959,0.002789,no
0,0,0,0.001959,0.002789,no
0,0,0,0.004135,0.005887,no
0,0,0,0.004135,0.005887,no
0,0,0,0.004135,0.005887,no
0,0,0,0.004135,0.005887,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.034483,0.03125,0,0.000653,0.00062,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.002285,0.003253,no
0,0,0,0,0,yes
0,0,0,0.002938,0.004183,yes
0,0,0,0.002938,0.004183,no
0,0,0,0,0,no
0,0,0,0.007617,0.005422,no
0,0,0,0.007617,0.005422,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.001306,0.001859,no
0,0,0,0.001523,0.002169,no
0,0,0,0.002829,0.002014,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0.034483,0.03125,0,0,0,no
