@relation 'Dataset-weka.filters.unsupervised.attribute.Remove-R1-3-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last'

@attribute avgChurn numeric
@attribute stmtAdded numeric
@attribute CyclomaticComplexity numeric
@attribute CodeSmells numeric
@attribute maxChurn numeric
@attribute IsBuggy {no,yes}

@data
0.00031,0.000109,0.0625,0,0.00031,no
0.001549,0.000544,0.03125,0,0.00062,yes
0,0,0.0625,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0.00062,0.000435,0.03125,0,0.00031,no
0.00031,0.000109,0,0,0.00031,no
0.00031,0.000109,0.0625,0,0.00031,no
0,0,0,0,0,no
0.00031,0.000109,0,0,0.00031,no
0,0,0.0625,0.666667,0,no
0,0,0.0625,0.333333,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0,0.333333,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0,0,0.00031,no
0.00031,0.000109,0,0.333333,0.00031,no
0.00031,0.000109,0,0,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0,0,0.00031,no
0.00031,0.000109,0,0,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0,0,0.00031,no
0.00031,0.000109,0,0.333333,0.00031,no
0.00031,0.000218,0.0625,0.333333,0.00031,yes
0.00031,0.000218,0,0.333333,0.00031,no
0,0,0.03125,0,0,no
0.00093,0.000326,0.1875,0.333333,0.00062,yes
0.00062,0.000218,0,0.333333,0.00031,no
0,0,0,0,0,no
0.000775,0.000544,0.15625,0.333333,0.00031,yes
0.00062,0.000435,0.09375,0.666667,0.00031,no
0,0,0.0625,0,0,no
0.00062,0.000218,0.09375,0.333333,0.00031,yes
0,0,0,0,0,yes
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0.0625,0,0,no
0.00031,0.000109,0,0,0.00031,no
0,0,0.15625,0.333333,0,no
0,0,0.09375,0,0,yes
0,0,0.125,0,0,yes
0.00031,0.000109,0,0,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,yes
0,0,0,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0.0625,0.333333,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0.09375,0.333333,0.00031,no
0,0,0.0625,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0.09375,0,0,no
0.00062,0.000218,0,0.333333,0.00062,no
0,0,0.09375,0,0,no
0,0,0.3125,0.666667,0,no
0,0,0,0,0,no
0,0,0.0625,0,0,no
0,0,0,0,0,no
0,0,0.0625,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0,0,0.00031,no
0,0,0,0,0,no
0.00031,0.000218,0,0,0.00031,no
0.00031,0.000218,0,0,0.00031,no
0.00031,0.000109,0,0,0.00031,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00062,0.000435,0.15625,0.333333,0.00031,no
0.00031,0.000109,0,0,0.00031,no
0,0,0.03125,0,0,no
0.00062,0.000218,0.09375,0,0.00062,no
0,0,0,0,0,no
0.00031,0.000109,0.03125,0,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,yes
0.001653,0.00185,0.21875,0.333333,0.001549,yes
0.003331,0.002394,0.125,0.333333,0.004802,yes
0.00093,0.000653,0.09375,0.333333,0.00062,no
0.002479,0.000871,0.1875,0.333333,0.001239,no
0.002866,0.002285,0.09375,0.333333,0.004802,yes
0,0,0,0,0,no
0,0,0,0,0,no
0.00093,0.000653,0.1875,0.333333,0.00062,no
0.00031,0.000109,0,0,0.00031,no
0.00093,0.000326,0.03125,0,0.00031,no
0.00031,0.000109,0,0,0.00031,no
0.000465,0.000326,0.25,0.333333,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0.333333,0,yes
0,0,0.03125,0,0,no
0,0,0.03125,0.333333,0,no
0,0,0.03125,0,0,no
0,0,0.09375,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.09375,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0,0,0.00031,no
0,0,0.21875,0.333333,0,no
0.001239,0.000762,0.125,0.333333,0.001239,no
0.000465,0.000326,0.0625,0.333333,0.00031,yes
0.00062,0.000218,0.09375,0.333333,0.00031,no
0,0,0,0,0,no
0.00031,0.000109,0,0,0.00031,no
0.001239,0.000435,0.28125,0.333333,0.00062,no
0.001239,0.000435,0.09375,0.666667,0.00062,no
0.00031,0.000109,0,0,0.00031,no
0.00062,0.000218,0.0625,0,0.00031,no
0.00031,0.000109,0,0.333333,0.00031,no
0.00062,0.000218,0.03125,0.333333,0.00031,no
0.00031,0.000109,0,0,0.00031,no
0.00062,0.000218,0.0625,0.333333,0.00031,no
0.00031,0.000109,0,0,0.00031,no
0.00062,0.000218,0.03125,0.666667,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0.00093,0.000326,0.0625,0,0.00062,no
0.000465,0.000326,0.09375,0.333333,0.00031,yes
0.00062,0.000435,0.0625,0.333333,0.00031,no
0.00031,0.000218,0.03125,0,0.00031,no
0.00031,0.000109,0,0,0.00031,no
0.00031,0.000109,0,0,0.00031,no
0.00093,0.000653,0.09375,0.333333,0.00031,no
0.00031,0.000109,0.03125,0,0.00031,no
0.00093,0.000653,0.09375,0.333333,0.00031,no
0.00031,0.000109,0.03125,0,0.00031,no
0.00031,0.000109,0.09375,0,0.00031,no
0.001084,0.000762,0.09375,0.333333,0.00062,no
0.00093,0.000326,0.03125,0,0.00062,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0,0,0.00031,no
0.00031,0.000109,0,0,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00062,0.000435,0.3125,0.666667,0.00031,no
0.001394,0.000979,0.375,0.666667,0.00062,no
0.00062,0.000435,0.21875,0.333333,0.00031,no
0,0,0.0625,0,0,no
0.00031,0.000109,0,0,0.00031,no
0.00031,0.000109,0,0,0.00031,no
0.000775,0.000544,0.21875,0.333333,0.00031,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.004183,0.001523,0,0.333333,0.001239,no
0.001239,0.000435,0,0,0.001239,no
0.001239,0.000435,0,0,0.001239,no
0.001084,0.000435,0,0,0.001084,no
0,0,0,0,0,no
0.001394,0.000979,0,0,0.001394,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00093,0.000326,0.15625,0.666667,0.00031,no
0,0,0.0625,0,0,no
0.00031,0.000109,0.03125,0,0.00031,no
0.00031,0.000109,0.03125,0,0.00031,no
0.00031,0.000109,0,0,0.00031,no
0.00062,0.000218,0,0,0.00062,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.000775,0.000544,0.0625,0,0.00062,no
0.00031,0.000109,0.03125,0,0.00031,no
0.00031,0.000109,0.03125,0,0.00031,no
0.00062,0.000218,0,0,0.00062,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.0625,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.125,0.333333,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0.0625,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,yes
0,0,0.09375,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.25,0.333333,0,yes
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.003098,0.000326,0,0,0.003098,no
0.003098,0.000326,0,0,0.003098,no
0.003408,0.002176,0,0,0.003408,no
0.003408,0.002176,0.0625,0,0.003408,yes
0.004338,0.002503,0,0,0.003408,no
0.001704,0.000653,0,0,0.001704,no
0.002634,0.000979,0,0,0.001704,no
0.001859,0.000653,0,0,0.00093,no
0.005112,0.003156,0,0,0.004183,no
0.004183,0.002829,0.03125,0,0.004183,no
0.004183,0.002829,0,0,0.004183,no
0.013633,0.003917,0,0,0.013633,no
0.013633,0.003917,0.21875,0,0.013633,yes
0.014562,0.004244,0,0,0.013633,no
0.001704,0.000653,0,0,0.001704,no
0.002634,0.000979,0,0,0.001704,no
0.001859,0.000653,0,0,0.00093,no
0.005112,0.003156,0,0,0.004183,no
0.004183,0.002829,0.03125,0,0.004183,no
0.004183,0.002829,0,0,0.004183,no
0.01828,0.005876,0,0,0.01828,no
0.01828,0.005876,0.40625,0.666667,0.01828,yes
0.01921,0.006202,0,0,0.01828,no
0.001704,0.000653,0,0,0.001704,no
0.002634,0.000979,0,0,0.001704,no
0.001859,0.000653,0,0,0.00093,no
0.005112,0.003156,0,0,0.004183,no
0.004183,0.002829,0.03125,0,0.004183,no
0.004183,0.002829,0,0,0.004183,no
0.00976,0.002067,0,0,0.00976,no
0.00976,0.002067,0,0,0.00976,no
0.00976,0.002067,0,0,0.00976,no
0.00976,0.002067,0,0,0.00976,no
0.010999,0.002503,0,0,0.00976,no
0.027421,0.000544,0,0,0.026181,no
0.004648,0.000762,0,0,0.004648,no
0.001549,0.000218,0,0,0.001549,no
0.002169,0.000762,0,0,0.002169,no
0.002014,0.000218,0,0,0.002014,no
0.002014,0.000762,0,0,0.002014,no
0.00062,0.000218,0,0,0.00062,no
0.000775,0.000326,0,0,0.000775,no
0.026336,0.016213,0.09375,0,0.026336,no
0.026336,0.016213,0.09375,0,0.026336,no
0.026336,0.016213,0.125,0.333333,0.026336,no
0.026336,0.016213,0,0,0.026336,no
0.026336,0.016213,0,0,0.026336,no
0.026336,0.016213,0,0,0.026336,no
0.026336,0.016213,0,0,0.026336,no
0.026336,0.016213,0,0,0.026336,no
0.026336,0.016213,0,0,0.026336,no
0.026336,0.016213,0.03125,0,0.026336,no
0.026336,0.016213,0.03125,0,0.026336,no
0.026336,0.016213,0,0,0.026336,no
0.026336,0.016213,0,0,0.026336,no
0.026336,0.016213,0,0,0.026336,no
0.026336,0.016213,0,0,0.026336,no
0.026336,0.016213,0,0,0.026336,no
0.026336,0.016213,0,0,0.026336,no
0.026336,0.016213,0,0,0.026336,no
0.026336,0.016213,0,0,0.026336,no
0.026336,0.016213,0,0,0.026336,no
0.026336,0.016213,0.03125,0,0.026336,no
0.00093,0.000326,0,0,0.00093,no
0.001084,0.000435,0,0,0.001084,no
0.001704,0.000326,0,0,0.001704,no
0.063052,0.00555,0,0,0.063052,no
0.063052,0.00555,0.03125,0,0.063052,no
0.063052,0.00555,0.03125,0,0.063052,no
0.063052,0.00555,0.03125,0,0.063052,no
0.063052,0.00555,0.03125,0,0.063052,no
0.063052,0.00555,0.125,0,0.063052,no
0.006816,0.004461,0.25,0.333333,0.006816,no
0.001239,0.000544,0,0,0.001239,no
0.052363,0.000979,0,0,0.052363,no
0.052363,0.000979,0.03125,0,0.052363,no
0.088923,0.000326,0,0,0.088923,no
0.002014,0.000435,0,0,0.002014,no
0.001704,0.000218,0,0,0.001704,no
0.108133,0.000653,0.03125,0,0.108133,no
0.001859,0.000435,0,0,0.001859,no
0.006197,0.004244,0,0,0.006197,no
0.006197,0.004244,0,0,0.006197,no
0.006197,0.004244,0.03125,0,0.006197,no
0.006197,0.004244,0,0,0.006197,no
0.006197,0.004244,0.03125,0,0.006197,no
0.006197,0.004244,0,0,0.006197,no
0.003873,0.000979,0,0,0.003873,no
0.007901,0.001306,0,0,0.007901,no
0.007901,0.001306,0,0,0.007901,no
0.007901,0.001306,0,0,0.007901,no
0.00914,0.001741,0,0,0.007901,no
0.050349,0.03482,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0.0625,0,0.049109,no
0.049109,0.034385,0.0625,0,0.049109,no
0.049109,0.034385,0.09375,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0.03125,0,0.049109,no
0.049109,0.034385,0.03125,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0.03125,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0.03125,0,0.049109,no
0.049109,0.034385,0.03125,0,0.049109,no
0.049109,0.034385,0.03125,0,0.049109,no
0.049109,0.034385,0.03125,0,0.049109,no
0.049109,0.034385,0.09375,0,0.049109,no
0.049109,0.034385,0.1875,0.333333,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0.03125,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.049109,0.034385,0,0,0.049109,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0.0625,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0.0625,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0.125,0,0.268939,no
0.268939,0.188683,0.1875,0.333333,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.0625,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.5,0.666667,0.268939,no
0.268939,0.188683,0.34375,0.666667,0.268939,no
0.268939,0.188683,0.375,0.666667,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0.0625,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0.4375,0.666667,0.268939,no
0.268939,0.188683,0.75,0.666667,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0.0625,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.0625,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0.0625,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0.0625,0,0.268939,no
0.268939,0.188683,0.1875,0.333333,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0.03125,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.268939,0.188683,0,0,0.268939,no
0.008056,0.003156,0,0,0.008056,no
0.008056,0.003156,0.125,0,0.008056,yes
0.008056,0.003156,0,0,0.008056,no
0.001084,0.000435,0,0,0.001084,no
0.00914,0.004026,0,0,0.00914,no
0.00914,0.004026,0,0,0.00914,no
0.00914,0.004026,0,0,0.00914,no
0.00914,0.004026,0.03125,0,0.00914,no
0.00914,0.004026,0,0,0.00914,no
0.02866,0.000762,0,0,0.02866,no
0.003873,0.000218,0,0,0.003873,no
0.002324,0.000762,0,0,0.002324,no
0.001394,0.000218,0,0,0.001394,no
0.002789,0.000762,0,0,0.002789,no
0.001239,0.000218,0,0,0.001239,no
0.000775,0.000326,0,0,0.000775,no
0.000775,0.000326,0.03125,0,0.000775,no
0.025252,0.015452,0.09375,0,0.025252,no
0.025252,0.015452,0.125,0.333333,0.025252,no
0.025252,0.015452,0,0,0.025252,no
0.025252,0.015452,0,0,0.025252,no
0.025252,0.015452,0,0,0.025252,no
0.025252,0.015452,0,0,0.025252,no
0.025252,0.015452,0,0,0.025252,no
0.025252,0.015452,0,0,0.025252,no
0.025252,0.015452,0.03125,0,0.025252,no
0.025252,0.015452,0.03125,0,0.025252,no
0.025252,0.015452,0,0,0.025252,no
0.025252,0.015452,0,0,0.025252,no
0.025252,0.015452,0,0,0.025252,no
0.025252,0.015452,0,0,0.025252,no
0.025252,0.015452,0,0,0.025252,no
0.025252,0.015452,0,0,0.025252,no
0.025252,0.015452,0,0,0.025252,no
0.025252,0.015452,0,0,0.025252,no
0.025252,0.015452,0,0,0.025252,no
0.025252,0.015452,0.03125,0,0.025252,no
0.00093,0.000326,0,0,0.00093,no
0.002014,0.000435,0,0,0.002014,no
0.00093,0.000326,0,0,0.00093,no
